종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
060280,큐렉소,-4.84,-4.52,0.0,1.56,-6.66,11.35,6.91,1841.35,1841.35,93.54,12.14,2.23,0.0,0.0,72882216212.0,0.6788,0.0,0.0,10.4441,0.0,676.51,0.0,0.0,0.0,18450,761192307692
060310,3S,3.12,2.12,0.0,5.21,3.42,21.81,47.18,143.71,143.71,67.94,54.4,50.16,0.0,0.0,41857755025.0,0.6189,0.0,0.0,3.0624,0.0,68.73,0.0,0.0,0.0,2415,128187197231
060370,LS마린솔루션,9.47,7.92,0.0,18.49,16.41,130.87,19.65,279.46,279.46,83.58,65.42,298.1,0.0,0.0,70779250390.0,0.4824,0.0,0.0,7.9782,0.0,44.99,0.0,0.0,0.0,10810,564693013910
060380,동양에스텍,6.41,3.66,0.0,2.84,2.6,59.86,75.08,154.91,154.91,57.12,-9.46,-11.46,0.0,0.0,210467132054.0,1.4064,0.0,0.0,0.1911,0.0,17.44,0.0,0.0,0.0,2040,40210249671
060480,국일신동,-2.64,-2.45,0.0,-11.16,-6.22,-21.92,7.89,2149.7,2149.7,92.69,-26.94,-668.77,0.0,0.0,19639701107.0,0.3943,0.0,0.0,1.4318,0.0,0.0,0.0,0.0,0.0,2535,28119327731
060540,에스에이티,1.34,0.83,0.0,3.1,0.91,47.11,61.86,121.4,121.4,61.78,-12.74,-57.54,0.0,0.0,152150451912.0,0.9151,0.0,0.0,0.4595,0.0,28.33,0.0,0.0,0.0,2675,69919236417
060560,HC홈센타,13.46,6.98,0.0,9.29,7.26,397.2,93.0,98.21,98.21,51.81,-1.06,67.93,0.0,0.0,427496922550.0,0.9612,0.0,0.0,0.3538,0.0,9.2,0.0,0.0,0.0,1192,151247688564
060570,드림어스컴퍼니,-1.76,-1.23,0.0,-1.29,-1.07,-34.94,43.41,211.47,211.47,69.73,-1.47,59.69,0.0,0.0,270330896112.0,1.1433,0.0,0.0,0.7948,0.0,0.0,0.0,0.0,0.0,2900,214863636363
060590,씨티씨바이오,-20.66,-9.4,0.0,-3.32,-11.31,-45.78,119.85,113.19,113.19,45.49,-16.54,-140.77,0.0,0.0,137878037215.0,0.8313,0.0,0.0,1.7644,0.0,0.0,0.0,0.0,0.0,10060,243277884615
060720,KH바텍,12.52,9.03,0.0,9.24,8.51,336.08,38.65,142.04,142.04,72.13,8.17,-4.85,0.0,0.0,363572099173.0,1.0615,0.0,0.0,0.9507,0.0,13.13,0.0,0.0,0.0,14600,345659873506
060850,영림원소프트랩,8.48,6.39,0.0,5.21,6.79,28.91,32.66,382.33,382.33,75.38,-3.51,-54.92,0.0,0.0,55510670316.0,0.9412,0.0,0.0,1.2984,0.0,29.96,0.0,0.0,0.0,8870,72077480314
060900,에이전트AI,-13.62,-10.37,0.0,-26.13,-40.84,-47.55,31.42,208.23,208.23,76.09,-45.73,-67.59,0.0,0.0,18200387994.0,0.2538,0.0,0.0,6.9329,0.0,0.0,0.0,0.0,0.0,1583,126181159420
060910,프리젠,-862.57,-36.04,0.0,-32.53,-36.25,-4.23,2293.27,97.4,97.4,4.18,-8.44,12.88,0.0,0.0,1299489561.0,0.9943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
060980,HL홀딩스,4.82,2.12,0.0,7.17,3.79,921.74,127.48,77.67,77.67,43.96,0.66,7.37,0.0,0.0,1285533416647.0,0.5594,0.0,0.0,0.2334,0.0,17.23,0.0,0.0,0.0,33050,300028368794
061040,알에프텍,0.65,0.36,0.0,1.6,0.49,50.4,81.02,167.25,167.25,55.24,-12.81,-75.93,0.0,0.0,314378116170.0,0.7386,0.0,0.0,0.3954,0.0,62.47,0.0,0.0,0.0,3875,124319221967
061250,화일약품,2.21,2.08,0.0,1.67,3.15,20.47,6.62,1239.16,1239.16,93.79,-7.2,-57.1,0.0,0.0,122541219912.0,0.6588,0.0,0.0,1.5323,0.0,97.35,0.0,0.0,0.0,2230,187764581124
061970,LB세미콘,-4.53,-2.1,0.0,-3.05,-3.98,-127.05,116.09,83.92,83.92,46.28,-20.54,-122.37,0.0,0.0,416870535040.0,0.5269,0.0,0.0,1.0588,0.0,0.0,0.0,0.0,0.0,7600,441373015873
062860,티엘아이,-13.39,-12.86,0.0,-66.56,-49.35,-101.07,4.15,1163.7,1163.7,96.02,-27.74,-53.43,0.0,0.0,15184773831.0,0.2605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
062970,한국첨단소재,-55.14,-16.51,0.0,-20.97,-27.94,-30.23,233.99,73.03,73.03,29.94,-32.34,-465.47,0.0,0.0,14413036040.0,0.5908,0.0,0.0,8.7321,0.0,0.0,0.0,0.0,0.0,2205,125855587392
063080,컴투스홀딩스,-5.24,-2.41,0.0,0.0,0.0,-33.52,117.46,28.5,28.5,45.99,0.0,87.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36800,242641396508
063160,종근당바이오,-19.66,-8.23,0.0,-12.57,-15.09,-201.53,138.8,113.33,113.33,41.88,2.76,-36.07,0.0,0.0,160352778354.0,0.5458,0.0,0.0,0.7785,0.0,0.0,0.0,0.0,0.0,22750,124842039800
063170,서울옥션,-6.82,-4.06,0.0,0.0,0.0,-35.48,68.09,374.38,374.38,59.49,0.0,-146.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12160,216122404371
063440,SM Life Design,8.31,7.46,0.0,5.68,10.01,26.85,11.36,685.6,685.6,89.8,16.17,-23.48,0.0,0.0,47318501515.0,0.7453,0.0,0.0,1.8717,0.0,35.39,0.0,0.0,0.0,1923,88567594433
063570,NICE인프라,7.85,2.78,0.0,7.66,3.95,279.93,182.75,69.92,69.92,35.37,26.51,48.18,0.0,0.0,365516532866.0,0.7028,0.0,0.0,0.5747,0.0,19.51,0.0,0.0,0.0,6150,210058441558
063760,이엘피,0.88,0.79,0.0,-26.31,2.65,-56.34,11.14,292.37,292.37,89.98,-9.32,-74.92,0.0,0.0,21412070653.0,0.2977,0.0,0.0,1.5203,0.0,0.0,0.0,0.0,0.0,3495,32553428571
064090,인크레더블버즈,-19.26,-11.6,0.0,-8.24,-101.29,-5.69,65.98,251.31,251.31,60.25,-76.5,95.7,0.0,0.0,6900744761.0,0.1146,0.0,0.0,13.6255,0.0,0.0,0.0,0.0,0.0,1890,94026315789
064240,홈캐스트,-11.52,-8.97,0.0,-16.0,-17.98,-101.92,28.35,253.87,253.87,77.91,-13.1,-2780.83,0.0,0.0,63698211791.0,0.499,0.0,0.0,1.6985,0.0,0.0,0.0,0.0,0.0,3120,108191044776
064260,다날,-13.74,-5.28,0.0,1.18,-13.75,34.98,160.52,236.89,236.89,38.39,0.18,226.92,0.0,0.0,295468234107.0,0.3838,0.0,0.0,1.2045,0.0,237.36,0.0,0.0,0.0,4705,355900062421
064290,인텍플러스,-19.31,-8.18,0.0,-14.83,-14.43,-110.92,136.04,182.58,182.58,42.37,-37.05,-157.28,0.0,0.0,74802246295.0,0.5672,0.0,0.0,5.2627,0.0,0.0,0.0,0.0,0.0,30600,393664864864
064350,현대로템,9.52,2.99,0.0,5.86,4.37,2100.47,218.25,115.15,115.15,31.42,13.4,42.42,0.0,0.0,3587382453000.0,0.6844,0.0,0.0,0.7941,0.0,30.67,0.0,0.0,0.0,26100,2848609583333
064400,LG씨엔에스,17.79,8.23,0.0,8.28,5.93,4640.48,116.28,196.83,196.83,46.24,12.79,20.41,0.0,0.0,5605300168000.0,1.3872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
064480,브리지텍,7.07,4.83,0.0,7.77,6.67,41.63,46.22,222.19,222.19,68.39,-9.15,6.19,0.0,0.0,53543737975.0,0.7244,0.0,0.0,1.519,0.0,25.15,0.0,0.0,0.0,6800,81331872946
064510,유네코,22.03,15.77,0.0,5.51,19.45,11.63,39.72,231.18,231.18,71.57,16.24,142.66,0.0,0.0,21089479456.0,0.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
064520,테크엘,6.81,5.0,0.0,-20.72,25.1,-45.44,36.13,260.01,260.01,73.46,14.61,0.21,0.0,0.0,21928276515.0,0.1993,0.0,0.0,3.8707,0.0,0.0,0.0,0.0,0.0,3800,84877492877
064550,바이오니아,-2.95,-2.19,0.0,0.3,-2.63,7.92,34.32,274.81,274.81,74.45,20.53,-93.14,0.0,0.0,263236802636.0,0.8344,0.0,0.0,3.1675,0.0,1154.92,0.0,0.0,0.0,32300,833802931596
064760,티씨케이,13.36,12.36,0.0,29.43,27.02,667.03,8.12,950.84,950.84,92.49,-29.07,-47.49,0.0,0.0,226652881531.0,0.4574,0.0,0.0,5.4404,0.0,19.04,0.0,0.0,0.0,110300,1233085400981
064800,포니링크,-7.11,-5.33,0.0,-13.06,-14.74,-93.31,33.34,323.59,323.59,74.99,-25.2,-678.97,0.0,0.0,71463724854.0,0.3616,0.0,0.0,2.2642,0.0,0.0,0.0,0.0,0.0,1266,161807204610
064820,케이프,10.67,1.21,0.0,6.93,4.59,409.54,782.33,72.93,72.93,11.33,-3.12,1636.6,0.0,0.0,590659693241.0,0.2636,0.0,0.0,0.2323,0.0,51.87,0.0,0.0,0.0,4440,137199669421
064850,에프앤가이드,13.07,8.21,0.0,20.52,26.06,60.69,59.21,134.13,134.13,62.81,4.08,-0.05,0.0,0.0,29582881176.0,0.3149,0.0,0.0,2.5532,0.0,18.2,0.0,0.0,0.0,6620,75531512915
064960,SNT모티브,9.22,7.18,0.0,10.26,7.65,1166.29,28.39,363.37,363.37,77.88,8.75,4.2,0.0,0.0,1136280172201.0,0.9382,0.0,0.0,0.9927,0.0,11.97,0.0,0.0,0.0,42500,1128000000000
065060,지엔코,1.11,0.62,0.0,5.38,0.99,79.04,79.2,115.63,115.63,55.8,2.57,372.39,0.0,0.0,146952545704.0,0.6232,0.0,0.0,0.0936,0.0,14.93,0.0,0.0,0.0,576,13747735191
065130,탑엔지니어링,6.69,3.93,0.0,2.28,2.3,219.06,70.32,157.22,157.22,58.71,2.45,176.85,0.0,0.0,959380436380.0,1.7069,0.0,0.0,0.0904,0.0,14.55,0.0,0.0,0.0,5420,86752071005
065150,대산F&B,-34.79,-14.25,0.0,-0.49,-6.27,-6348.69,144.2,114.94,114.94,40.95,6.2,84.2,0.0,0.0,128819482459000.0,2.2713,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,271,43173103448
065160,라임,-25.75,-14.89,0.0,-73.33,-54.59,-30.14,73.0,389.68,389.68,57.8,-19.08,14.55,0.0,0.0,4109686049.0,0.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
065170,비엘팜텍,0.45,0.32,0.0,-27.7,0.58,-67.93,40.89,212.38,212.38,70.98,8.89,-52.76,0.0,0.0,24525172959.0,0.5474,0.0,0.0,0.5747,0.0,0.0,0.0,0.0,0.0,505,14095381526
065350,신성델타테크,6.52,2.9,0.0,3.58,2.41,298.67,125.1,109.72,109.72,44.42,5.08,-6.83,0.0,0.0,833704098779.0,1.2042,0.0,0.0,1.345,0.0,50.43,0.0,0.0,0.0,40800,1121322259136
065370,위세아이텍,-10.09,-6.53,0.0,-10.38,-11.92,-28.69,54.67,44.11,44.11,64.66,-27.1,-319.88,0.0,0.0,27625153460.0,0.5474,0.0,0.0,2.1565,0.0,0.0,0.0,0.0,0.0,8060,59573913043
065420,에스아이리소스,-94.73,-69.2,0.0,-122.05,-131.7,-85.94,36.9,201.39,201.39,73.05,49.28,-277.93,0.0,0.0,7041912337.0,0.5254,0.0,0.0,2.6691,0.0,0.0,0.0,0.0,0.0,262,18795652173
065440,이루온,8.28,5.8,0.0,5.42,6.66,30.35,42.83,276.26,276.26,70.02,-0.93,222.35,0.0,0.0,56033528386.0,0.8701,0.0,0.0,0.8686,0.0,22.4,0.0,0.0,0.0,1785,48672383720
065450,빅텍,-7.54,-4.33,0.0,-7.9,-7.63,-43.38,74.17,154.07,154.07,57.41,-26.15,-362.47,0.0,0.0,54928577801.0,0.5674,0.0,0.0,2.147,0.0,0.0,0.0,0.0,0.0,4100,117933333333
065500,오리엔트정공,-15.12,-6.03,0.0,1.21,-3.49,19.77,150.81,96.91,96.91,39.87,45.39,455.69,0.0,0.0,162809370321.0,1.7266,0.0,0.0,0.248,0.0,49.11,0.0,0.0,0.0,1214,40373853211
065510,휴비츠,8.22,4.76,0.0,13.91,8.14,163.8,72.51,114.81,114.81,57.97,8.23,-18.48,0.0,0.0,117736981654.0,0.5853,0.0,0.0,1.854,0.0,18.49,0.0,0.0,0.0,19000,218287841191
065530,와이어블,3.11,1.64,0.0,3.97,3.23,28.84,89.06,95.68,95.68,52.89,12.89,-15.3,0.0,0.0,72569201277.0,0.5098,0.0,0.0,1.2159,0.0,53.85,0.0,0.0,0.0,1844,88240490797
065560,녹원씨엔아이,-36.63,-23.22,0.0,1.92,-74.71,3.7,57.8,151.3,151.3,63.37,36.69,114.63,0.0,0.0,19341372505.0,0.3107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
065570,삼영이엔씨,-48.08,-22.03,0.0,-18.37,-48.66,-61.26,118.25,152.29,152.29,45.82,4.5,69.59,0.0,0.0,33338252948.0,0.4527,0.0,0.0,1.427,0.0,0.0,0.0,0.0,0.0,2955,47573952879
065650,하이퍼코퍼레이션,-5.31,-3.51,0.0,-2.59,-3.77,-13.49,51.21,185.38,185.38,66.13,14.91,66.77,0.0,0.0,52042005467.0,0.9329,0.0,0.0,0.4131,0.0,0.0,0.0,0.0,0.0,983,21498705035
065660,안트로젠,-2.19,-1.9,0.0,-78.06,-43.7,-50.74,15.44,524.04,524.04,86.62,-1.38,-9.16,0.0,0.0,6500249535.0,0.0435,0.0,0.0,24.7814,0.0,0.0,0.0,0.0,0.0,16100,161085524568
065680,우주일렉트로,2.51,1.88,0.0,5.01,3.51,80.14,33.28,275.3,275.3,75.03,-14.21,-61.0,0.0,0.0,159897623025.0,0.5357,0.0,0.0,0.8918,0.0,27.09,0.0,0.0,0.0,15430,142601123244
065690,파커스,-32.09,-13.21,0.0,-14.99,-24.51,-95.36,143.0,72.79,72.79,41.15,-13.0,37.23,0.0,0.0,63616324294.0,0.5388,0.0,0.0,0.3399,0.0,0.0,0.0,0.0,0.0,1540,21621472814
065710,서호전기,16.43,14.88,0.0,19.62,23.36,129.8,10.44,701.99,701.99,90.55,9.97,4.13,0.0,0.0,66169002063.0,0.637,0.0,0.0,1.4883,0.0,8.34,0.0,0.0,0.0,19120,98481095890
065770,CS,-3.89,-3.3,0.0,-4.68,-2.02,-15.77,17.98,520.73,520.73,84.76,-4.32,61.85,0.0,0.0,33661402007.0,1.6295,0.0,0.0,0.7426,0.0,0.0,0.0,0.0,0.0,1288,24998279569
065950,웰크론,-7.04,-3.07,0.0,1.14,-2.03,48.48,129.3,122.36,122.36,43.61,-4.45,-23.01,0.0,0.0,425883974254.0,1.5124,0.0,0.0,0.2056,0.0,50.81,0.0,0.0,0.0,3105,87581543818
066130,하츠,5.9,4.17,0.0,4.06,3.88,62.82,41.53,337.38,337.38,70.65,8.03,-12.54,0.0,0.0,154622787162.0,1.0735,0.0,0.0,0.465,0.0,18.17,0.0,0.0,0.0,5620,71895495495
066310,큐에스아이,3.29,3.09,0.0,-22.71,14.51,-42.43,6.37,871.83,871.83,94.01,-17.68,-329.95,0.0,0.0,18687093091.0,0.213,0.0,0.0,4.8227,0.0,0.0,0.0,0.0,0.0,9720,90122330097
066360,체리부로,13.67,5.29,0.0,5.27,3.76,210.2,158.49,62.91,62.91,38.69,-0.84,27.58,0.0,0.0,399000340104.0,1.4062,0.0,0.0,0.1544,0.0,11.21,0.0,0.0,0.0,1284,61608968609
066410,버킷스튜디오,3.0,1.49,0.0,-34.52,20.2,-65.21,102.05,14.5,14.5,49.49,-22.48,-8.31,0.0,0.0,18890365556.0,0.0735,0.0,0.0,8.4488,0.0,0.0,0.0,0.0,0.0,1153,159600000000
066430,아이로보틱스,6.52,5.04,0.0,0.35,7.83,1.26,29.19,287.18,287.18,77.41,-4.36,-42.73,0.0,0.0,35778569046.0,0.6444,0.0,0.0,0.7835,0.0,322.99,0.0,0.0,0.0,716,28032917705
066570,LG전자,4.9,1.91,0.0,4.21,1.37,35490.74,156.36,125.58,125.58,39.01,0.91,-0.05,0.0,0.0,84227765000000.0,1.3982,0.0,0.0,0.1932,0.0,14.94,0.0,0.0,0.0,99900,16272358695652
066590,스모트로닉,12.39,4.08,0.0,2.41,2.93,83.85,203.61,82.45,82.45,32.94,6.96,118.99,0.0,0.0,347995612773.0,1.392,0.0,0.0,0.2779,0.0,31.53,0.0,0.0,0.0,2500,96704331450
066620,국보디자인,13.13,8.19,0.0,8.08,6.89,324.1,60.28,193.28,193.28,62.39,6.05,12.67,0.0,0.0,401268154696.0,1.1891,0.0,0.0,0.2637,0.0,7.18,0.0,0.0,0.0,14110,105825000000
066670,디티씨,2.27,2.2,0.0,5.76,10.54,19.96,3.24,7946.1,7946.1,96.87,-49.84,-35.24,0.0,0.0,34642468435.0,0.2087,0.0,0.0,3.1487,0.0,57.25,0.0,0.0,0.0,5830,109077419354
066700,테라젠이텍스,18.56,11.68,0.0,5.21,12.81,115.6,58.98,134.61,134.61,62.9,16.23,-2.23,0.0,0.0,221724623723.0,0.9119,0.0,0.0,0.739,0.0,21.98,0.0,0.0,0.0,4410,163860383386
066790,씨씨에스,9.2,8.03,0.0,2.36,13.19,4.54,14.57,564.5,564.5,87.28,-0.75,-30.07,0.0,0.0,19211399837.0,0.6089,0.0,0.0,6.8864,0.0,300.42,0.0,0.0,0.0,2030,132296718017
066900,디에이피,-12.94,-3.82,0.0,-3.24,-3.11,-130.64,239.08,73.63,73.63,29.49,20.93,-245.61,0.0,0.0,403492017530.0,1.2277,0.0,0.0,0.1661,0.0,0.0,0.0,0.0,0.0,2945,67037222619
066910,손오공,-54.45,-24.22,0.0,-18.87,-23.59,-94.99,124.83,120.36,120.36,44.48,-24.5,-58.55,0.0,0.0,50347819486.0,1.0267,0.0,0.0,4.2868,0.0,0.0,0.0,0.0,0.0,3225,215830757341
066970,엘앤에프,-17.56,-5.82,0.0,-4.79,-4.2,-2222.97,201.94,112.71,112.71,33.12,19.47,-183.47,0.0,0.0,4644090367589.0,1.3857,0.0,0.0,1.6906,0.0,0.0,0.0,0.0,0.0,194700,7851256519396
066980,한성크린텍,0.88,0.42,0.0,0.37,0.32,13.62,111.98,106.56,106.56,47.17,14.23,-75.66,0.0,0.0,368427650987.0,1.3017,0.0,0.0,0.2312,0.0,172.37,0.0,0.0,0.0,1639,85170742358
067000,조이시티,7.2,3.2,0.0,0.0,0.0,253.31,124.96,96.45,96.45,44.45,0.0,242.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,0.0,0.0,0.0,2710,189448608534
067010,이씨에스,8.32,5.49,0.0,4.21,4.61,42.34,51.63,287.2,287.2,65.95,25.45,-15.26,0.0,0.0,100614785931.0,1.1894,0.0,0.0,0.3875,0.0,16.01,0.0,0.0,0.0,3575,38986625514
067080,대화제약,-0.66,-0.23,0.0,1.39,-0.36,19.64,183.33,50.97,50.97,35.29,7.16,-66.42,0.0,0.0,141359215372.0,0.645,0.0,0.0,1.251,0.0,162.26,0.0,0.0,0.0,9500,176836601307
067160,SOOP,25.44,12.91,0.0,26.25,21.69,903.09,97.06,175.42,175.42,50.75,19.0,9.57,0.0,0.0,344016008889.0,0.5951,0.0,0.0,2.8901,0.0,14.16,0.0,0.0,0.0,86500,994246256239
067170,오텍,-12.72,-3.4,0.0,-1.02,-2.16,-97.65,273.85,109.39,109.39,26.75,-5.86,48.77,0.0,0.0,959746785770.0,1.5776,0.0,0.0,0.1104,0.0,0.0,0.0,0.0,0.0,4395,106001855287
067250,케이조선,-16.84,-4.58,0.0,-8.41,-6.94,-595.66,267.68,73.6,73.6,27.2,16.96,-356.24,0.0,0.0,708108000000.0,0.6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
067280,멀티캠퍼스,16.18,10.24,0.0,0.0,8.91,0.0,57.96,284.5,284.5,63.31,0.31,0.0,0.0,0.0,358598251427.0,1.1501,0.0,0.0,0.5563,0.0,0.0,0.0,0.0,0.0,33650,199484102564
067290,JW신약,-227.45,-57.0,0.0,5.4,-35.88,56.28,299.03,96.21,96.21,25.06,1.48,31.26,0.0,0.0,104234950412.0,1.5885,0.0,0.0,1.3413,0.0,33.58,0.0,0.0,0.0,2495,139811981566
067310,하나마이크론,0.18,0.06,0.0,5.98,0.1,579.05,216.89,66.95,66.95,31.56,8.23,-44.08,0.0,0.0,967971484717.0,0.5611,0.0,0.0,2.0255,0.0,54.25,0.0,0.0,0.0,29500,1960665742024
067370,선바이오,16.39,9.67,0.0,42.24,37.48,51.92,69.59,65.41,65.41,58.97,65.65,2619.78,0.0,0.0,12291883598.0,0.2579,0.0,0.0,11.2702,0.0,30.45,0.0,0.0,0.0,11360,138532558139
067390,아스트,-142.02,-8.6,0.0,-21.59,-23.94,-363.83,1552.09,72.57,72.57,6.05,3.92,-171.87,0.0,0.0,168484017802.0,0.3591,0.0,0.0,3.8368,0.0,0.0,0.0,0.0,0.0,1580,646433617539
067570,엔브이에이치코리아,2.95,0.81,0.0,4.59,0.77,629.17,264.1,78.5,78.5,27.47,11.5,18.37,0.0,0.0,1371412851857.0,1.0507,0.0,0.0,0.087,0.0,16.94,0.0,0.0,0.0,2830,119360544217
067630,HLB생명과학,-2.56,-1.4,0.0,-25.04,-6.03,-245.33,83.16,108.55,108.55,54.6,-1.61,-21.68,0.0,0.0,97990440681.0,0.2314,0.0,0.0,14.2451,0.0,0.0,0.0,0.0,0.0,11450,1395882222222
067730,로지시스,3.03,2.09,0.0,1.5,1.42,5.45,44.98,244.96,244.96,68.97,11.07,298.77,0.0,0.0,36454449393.0,1.4771,0.0,0.0,0.9554,0.0,77.89,0.0,0.0,0.0,3600,34827361563
067770,세진티에스,-3.32,-3.22,0.0,-25.03,-14.02,-25.77,3.11,2546.71,2546.71,96.98,-37.7,-35.8,0.0,0.0,10294388815.0,0.2294,0.0,0.0,2.2805,0.0,0.0,0.0,0.0,0.0,2800,23475982532
067830,세이브존I&C,2.87,2.33,0.0,8.92,11.0,110.44,23.28,186.4,186.4,81.11,3.72,19.79,0.0,0.0,123786863309.0,0.2117,0.0,0.0,0.8026,0.0,19.0,0.0,0.0,0.0,2420,99355279503
067900,와이엔텍,9.6,6.62,0.0,26.46,19.83,321.21,45.03,131.48,131.48,68.95,-1.94,-4.1,0.0,0.0,121396161273.0,0.3337,0.0,0.0,1.0775,0.0,7.59,0.0,0.0,0.0,7190,130807201086
067920,이글루,9.53,7.71,0.0,0.0,0.0,57.17,23.66,226.94,226.94,80.86,0.0,-28.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16,0.0,0.0,0.0,6240,68589130434
067990,도이치모터스,2.63,0.72,0.0,1.95,0.52,427.72,263.68,46.2,46.2,27.5,12.21,-34.04,0.0,0.0,2195954335686.0,1.3962,0.0,0.0,0.0662,0.0,30.06,0.0,0.0,0.0,4985,145472846237
068050,팬엔터테인먼트,9.38,6.82,0.0,3.53,6.12,43.75,37.44,105.43,105.43,72.76,388.97,371.92,0.0,0.0,123810641441.0,1.1153,0.0,0.0,0.8544,0.0,31.09,0.0,0.0,0.0,3820,105777777777
068060,케이씨더블류,-624.73,-16.18,0.0,-13.78,-32.4,-8.15,3760.91,75.56,75.56,2.59,-13.37,61.73,0.0,0.0,5916124880.0,0.4994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
068100,케이웨더,-28.91,-16.48,0.0,-16.81,-16.59,-24.69,75.39,212.13,212.13,57.02,-15.58,-421.19,0.0,0.0,14688005816.0,0.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
068240,다원시스,1.37,0.44,0.0,5.39,0.81,192.71,215.07,101.93,101.93,31.74,71.06,112.1,0.0,0.0,357843609890.0,0.5378,0.0,0.0,1.4629,0.0,50.73,0.0,0.0,0.0,13710,523472727272
068270,셀트리온,3.15,2.71,0.0,29.93,24.8,6514.81,16.3,202.76,202.76,85.98,-4.71,0.66,0.0,0.0,2176431531380.0,0.1093,0.0,0.0,19.3852,0.0,69.05,0.0,0.0,0.0,190100,42190473349397
068290,삼성출판사,5.27,4.45,0.0,-3.14,20.94,-13.12,18.32,455.18,455.18,84.51,-6.94,-4.17,0.0,0.0,41805582644.0,0.2127,0.0,0.0,4.7721,0.0,0.0,0.0,0.0,0.0,19950,199500000000
068330,일신바이오,10.92,10.28,0.0,37.81,37.92,62.14,6.23,1350.78,1350.78,94.14,-19.56,20.91,0.0,0.0,16437046608.0,0.2712,0.0,0.0,3.6053,0.0,10.11,0.0,0.0,0.0,1341,59260958083
068400,에스케이렌터카,4.64,0.69,0.0,8.7,1.74,1219.92,573.6,22.97,22.97,14.85,12.54,28.29,0.0,0.0,1402832688625.0,0.3969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
068420,엔터미디어,-18.22,-4.23,0.0,-5.23,-38.87,-2.06,330.47,14.27,14.27,23.23,-16.12,18.34,0.0,0.0,3933648279.0,0.1089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
068760,셀트리온제약,5.65,3.31,0.0,9.28,5.47,360.71,70.35,146.32,146.32,58.7,0.71,-5.5,0.0,0.0,388794335490.0,0.6059,0.0,0.0,10.0042,0.0,115.18,0.0,0.0,0.0,87600,3889589743589
068790,DMS,8.23,6.22,0.0,17.58,17.81,289.21,32.31,160.73,160.73,75.58,-48.11,-45.98,0.0,0.0,164525351844.0,0.349,0.0,0.0,0.9303,0.0,9.27,0.0,0.0,0.0,6780,153063636363
068930,디지털대성,10.07,6.86,0.0,11.83,8.03,250.23,46.73,86.66,86.66,68.15,0.35,-11.84,0.0,0.0,211548803002.0,0.8545,0.0,0.0,0.7798,0.0,9.74,0.0,0.0,0.0,5960,164961670761
068940,셀피글로벌,1.26,0.71,0.0,5.96,0.68,20.59,76.79,167.8,167.8,56.56,-8.08,324.73,0.0,0.0,34548050084.0,1.049,0.0,0.0,1.0333,0.0,24.29,0.0,0.0,0.0,778,35700000000
069080,웹젠,9.23,8.19,0.0,25.42,29.33,499.03,12.69,526.12,526.12,88.74,-18.94,-39.88,0.0,0.0,196290414665.0,0.2792,0.0,0.0,2.91,0.0,13.03,0.0,0.0,0.0,16510,571209542586
069110,유한코스메틱,153.2,-87.69,0.0,-94.04,-313.42,-70.27,-274.71,28.04,28.04,-57.24,-29.56,27.01,0.0,0.0,7472295868.0,0.2798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
069140,누리플랜,-66.72,-18.72,0.0,-20.17,-23.21,-246.46,256.31,67.21,67.21,28.07,-6.84,-306.51,0.0,0.0,122181435860.0,0.8067,0.0,0.0,0.2387,0.0,0.0,0.0,0.0,0.0,1935,29165217391
069260,티케이지휴켐스,16.04,12.26,0.0,11.52,12.8,1212.3,30.85,254.24,254.24,76.43,-14.82,3.5,0.0,0.0,1052689288463.0,0.9572,0.0,0.0,0.833,0.0,9.37,0.0,0.0,0.0,21450,876874100719
069330,유아이디,-17.57,-7.61,0.0,-0.61,-6.25,-3.25,130.93,104.85,104.85,43.3,-15.23,-108.41,0.0,0.0,52968921282.0,1.2182,0.0,0.0,0.4167,0.0,0.0,0.0,0.0,0.0,1557,22073924050
